complaint_id,officer_initials,po_race,po_sex,allegations_investigated,investigative_findings,disciplinary_findings,po_assigned_unit,po_district_number,officer_id,officer_complaint_id,discipline_id
19-0439,,black,female,Lack of Service,No Sustained Findings,Not Applicable,2500 25TH DISTRICT,25,91294595,19-0439-91294595,19-0439-91294595-Lack of Service
19-0440,,black,female,Domestic,No Sustained Findings,Not Applicable,6400 NORTHEAST DET,,94309999,19-0440-94309999,19-0440-94309999-Domestic
19-0440,,black,female,Departmental Violation,Sustained Finding,Pending,6400 NORTHEAST DET,,94309999,19-0440-94309999,19-0440-94309999-Departmental Violation
19-0441,,latino,male,Investigation OnGoing,Pending,Pending,0300 03RD DISTRICT,03,44047548,19-0441-44047548,19-0441-44047548-Investigation OnGoing
19-0442,,white,male,Lack of Service,No Sustained Findings,Not Applicable,1500 15TH DISTRICT,15,93166734,19-0442-93166734,19-0442-93166734-Lack of Service
19-0442,,white,male,Lack of Service,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,62367765,19-0442-62367765,19-0442-62367765-Lack of Service
19-0442,,white,female,Lack of Service,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,58655588,19-0442-58655588,19-0442-58655588-Lack of Service
19-0442,,white,female,Departmental Violation,Sustained Finding,Pending,2400 24TH DISTRICT,24,58655588,19-0442-58655588,19-0442-58655588-Departmental Violation
19-0442,,white,female,Departmental Violation,Sustained Finding,Pending,2400 24TH DISTRICT,24,58655588,19-0442-58655588,19-0442-58655588-Departmental Violation
19-0442,,white,male,Lack of Service,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,95200235,19-0442-95200235,19-0442-95200235-Lack of Service
19-0442,,white,female,Departmental Violation,Sustained Finding,Training/Counseling,2400 24TH DISTRICT,24,20139753,19-0442-20139753,19-0442-20139753-Departmental Violation
19-0442,,white,male,Lack of Service,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,55779401,19-0442-55779401,19-0442-55779401-Lack of Service
19-0442,,white,male,Lack of Service,No Sustained Findings,Not Applicable,1500 15TH DISTRICT,15,99566270,19-0442-99566270,19-0442-99566270-Lack of Service
19-0442,,black,male,Lack of Service,No Sustained Findings,Not Applicable,2500 25TH DISTRICT,25,35483362,19-0442-35483362,19-0442-35483362-Lack of Service
19-0442,,white,female,Lack of Service,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,20139753,19-0442-20139753,19-0442-20139753-Lack of Service
19-0442,,white,male,Lack of Service,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,33664266,19-0442-33664266,19-0442-33664266-Lack of Service
19-0442,,black,male,Lack of Service,No Sustained Findings,Not Applicable,2500 25TH DISTRICT,25,44101793,19-0442-44101793,19-0442-44101793-Lack of Service
19-0442,,black,male,Departmental Violation,Sustained Finding,Pending,2400 24TH DISTRICT,24,36234208,19-0442-36234208,19-0442-36234208-Departmental Violation
19-0442,,black,male,Departmental Violation,Sustained Finding,Pending,2400 24TH DISTRICT,24,36234208,19-0442-36234208,19-0442-36234208-Departmental Violation
19-0442,,latino,female,Lack of Service,No Sustained Findings,Not Applicable,5900 EAST DETECTIVES,,13763048,19-0442-13763048,19-0442-13763048-Lack of Service
19-0442,,black,male,Lack of Service,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,36234208,19-0442-36234208,19-0442-36234208-Lack of Service
19-0442,,latino,female,Departmental Violation,Sustained Finding,Pending,2400 24TH DISTRICT,24,95471975,19-0442-95471975,19-0442-95471975-Departmental Violation
19-0442,,latino,female,Lack of Service,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,95471975,19-0442-95471975,19-0442-95471975-Lack of Service
19-0442,,black,male,Departmental Violation,Sustained Finding,Pending,2500 25TH DISTRICT,25,44101793,19-0442-44101793,19-0442-44101793-Departmental Violation
19-0443,,white,male,Investigation OnGoing,Pending,Pending,0300 03RD DISTRICT,03,31444169,19-0443-31444169,19-0443-31444169-Investigation OnGoing
19-0444,,,,Referred to Other Agency/C.A.P. Investigation,No Sustained Findings,Not Applicable,,,,19-0444-,19-0444--Referred to Other Agency/C.A.P. Investigation
19-0445,,latino,male,Unprofessional Conduct,No Sustained Findings,Not Applicable,1600 16TH DISTRICT,16,77173730,19-0445-77173730,19-0445-77173730-Unprofessional Conduct
19-0445,,latino,male,Unprofessional Conduct,No Sustained Findings,Not Applicable,1600 16TH DISTRICT,16,88079892,19-0445-88079892,19-0445-88079892-Unprofessional Conduct
19-0446,,white,male,Departmental Violation,Sustained Finding,Pending,2200 22ND DISTRICT,22,39556028,19-0446-39556028,19-0446-39556028-Departmental Violation
19-0446,,white,male,Departmental Violation,No Sustained Findings,Not Applicable,2200 22ND DISTRICT,22,85010244,19-0446-85010244,19-0446-85010244-Departmental Violation
19-0447,,white,male,Verbal Abuse,No Sustained Findings,Not Applicable,9815 EXTERNAL SERVICES,,48269731,19-0447-48269731,19-0447-48269731-Verbal Abuse
19-0448,,white,male,Verbal Abuse,No Sustained Findings,Not Applicable,1700 17TH DISTRICT,17,42538129,19-0448-42538129,19-0448-42538129-Verbal Abuse
19-0449,,latino,female,Departmental Violation,Sustained Finding,Training/Counseling,1800 18TH DISTRICT,18,63402883,19-0449-63402883,19-0449-63402883-Departmental Violation
19-0449,,latino,female,Unprofessional Conduct,No Sustained Findings,Not Applicable,1800 18TH DISTRICT,18,71691896,19-0449-71691896,19-0449-71691896-Unprofessional Conduct
19-0449,,latino,female,Departmental Violation,Sustained Finding,Pending,1800 18TH DISTRICT,18,71691896,19-0449-71691896,19-0449-71691896-Departmental Violation
19-0449,,latino,female,Departmental Violation,Sustained Finding,Pending,1800 18TH DISTRICT,18,71691896,19-0449-71691896,19-0449-71691896-Departmental Violation
19-0449,,latino,female,Unprofessional Conduct,No Sustained Findings,Not Applicable,1800 18TH DISTRICT,18,63402883,19-0449-63402883,19-0449-63402883-Unprofessional Conduct
19-0449,,latino,female,Departmental Violation,Sustained Finding,Training/Counseling,1800 18TH DISTRICT,18,63402883,19-0449-63402883,19-0449-63402883-Departmental Violation
19-0450,,,,Criminal Allegation,No Sustained Findings,Not Applicable,,,,19-0450-,19-0450--Criminal Allegation
19-0450,,white,male,Physical Abuse,No Sustained Findings,Not Applicable,1400 14TH DISTRICT,14,74725839,19-0450-74725839,19-0450-74725839-Physical Abuse
19-0450,,white,male,Departmental Violation,No Sustained Findings,Not Applicable,1400 14TH DISTRICT,14,74725839,19-0450-74725839,19-0450-74725839-Departmental Violation
19-0450,,latino,male,Verbal Abuse,No Sustained Findings,Not Applicable,1400 14TH DISTRICT,14,53448926,19-0450-53448926,19-0450-53448926-Verbal Abuse
19-0450,,latino,male,Departmental Violation,No Sustained Findings,Not Applicable,1400 14TH DISTRICT,14,53448926,19-0450-53448926,19-0450-53448926-Departmental Violation
19-0450,,white,male,Departmental Violation,Sustained Finding,Pending,9803 CIVIL AFFAIRS UNIT,,36053277,19-0450-36053277,19-0450-36053277-Departmental Violation
19-0450,,white,male,Physical Abuse,No Sustained Findings,Not Applicable,1400 14TH DISTRICT,14,19128839,19-0450-19128839,19-0450-19128839-Physical Abuse
19-0450,,white,male,Departmental Violation,No Sustained Findings,Not Applicable,1400 14TH DISTRICT,14,19128839,19-0450-19128839,19-0450-19128839-Departmental Violation
19-0450,,white,male,Verbal Abuse,No Sustained Findings,Not Applicable,1400 14TH DISTRICT,14,74725839,19-0450-74725839,19-0450-74725839-Verbal Abuse
19-0451,,white,male,Investigation OnGoing,Pending,Pending,0200 02ND DISTRICT,02,41863328,19-0451-41863328,19-0451-41863328-Investigation OnGoing
19-0452,,black,female,Departmental Violation,No Sustained Findings,Not Applicable,2500 25TH DISTRICT,25,78359567,19-0452-78359567,19-0452-78359567-Departmental Violation
19-0452,,black,female,Domestic,No Sustained Findings,Not Applicable,2500 25TH DISTRICT,25,78359567,19-0452-78359567,19-0452-78359567-Domestic
19-0453,,black,male,Investigation OnGoing,Pending,Pending,3900 39TH DISTRICT,39,32632581,19-0453-32632581,19-0453-32632581-Investigation OnGoing
19-0453,,white,male,Investigation OnGoing,Pending,Pending,3900 39TH DISTRICT,39,60136339,19-0453-60136339,19-0453-60136339-Investigation OnGoing
19-0453,,white,male,Investigation OnGoing,Pending,Pending,3900 39TH DISTRICT,39,91870347,19-0453-91870347,19-0453-91870347-Investigation OnGoing
19-0454,,black,male,Lack of Service,No Sustained Findings,Not Applicable,1900 19TH DISTRICT,19,84990674,19-0454-84990674,19-0454-84990674-Lack of Service
19-0454,,black,male,Departmental Violation,Sustained Finding,Pending,1900 19TH DISTRICT,19,84990674,19-0454-84990674,19-0454-84990674-Departmental Violation
19-0454,,black,female,Lack of Service,No Sustained Findings,Not Applicable,1900 19TH DISTRICT,19,80850202,19-0454-80850202,19-0454-80850202-Lack of Service
19-0454,,black,female,Departmental Violation,Sustained Finding,Pending,1900 19TH DISTRICT,19,80850202,19-0454-80850202,19-0454-80850202-Departmental Violation
19-0454,,black,female,Departmental Violation,Sustained Finding,Pending,1900 19TH DISTRICT,19,80850202,19-0454-80850202,19-0454-80850202-Departmental Violation
19-0455,,black,male,Investigation OnGoing,Pending,Pending,6100 SOUTH DETECTIVES,,77019235,19-0455-77019235,19-0455-77019235-Investigation OnGoing
19-0456,,white,male,Investigation OnGoing,Pending,Pending,1200 12TH DISTRICT,12,61166822,19-0456-61166822,19-0456-61166822-Investigation OnGoing
19-0457,,white,male,Investigation OnGoing,Pending,Pending,7400 I.D.S.I.,,84804765,19-0457-84804765,19-0457-84804765-Investigation OnGoing
19-0458,,white,male,Departmental Violation,No Sustained Findings,Not Applicable,0200 02ND DISTRICT,02,92106210,19-0458-92106210,19-0458-92106210-Departmental Violation
19-0458,,white,female,Departmental Violation,No Sustained Findings,Not Applicable,0200 02ND DISTRICT,02,38794881,19-0458-38794881,19-0458-38794881-Departmental Violation
19-0458,,,,Unprofessional Conduct,No Sustained Findings,Not Applicable,,,,19-0458-,19-0458--Unprofessional Conduct
19-0458,,white,male,Departmental Violation,No Sustained Findings,Not Applicable,1500 15TH DISTRICT,15,92028104,19-0458-92028104,19-0458-92028104-Departmental Violation
19-0459,,white,male,Investigation OnGoing,Pending,Pending,1400 14TH DISTRICT,14,26016580,19-0459-26016580,19-0459-26016580-Investigation OnGoing
19-0460,,,,Verbal Abuse,No Sustained Findings,Not Applicable,,,,19-0460-,19-0460--Verbal Abuse
19-0461,,black,male,Physical Abuse,No Sustained Findings,Not Applicable,9828 CRIMINAL INTEL UNT,,93254281,19-0461-93254281,19-0461-93254281-Physical Abuse
19-0461,,black,male,Physical Abuse,No Sustained Findings,Not Applicable,9828 CRIMINAL INTEL UNT,,93254281,19-0461-93254281,19-0461-93254281-Physical Abuse
19-0462,,,,Investigation OnGoing,Pending,Pending,,,,19-0462-,19-0462--Investigation OnGoing
19-0463,,black,male,Departmental Violation,No Sustained Findings,Not Applicable,3500 35TH DISTRICT,35,29180642,19-0463-29180642,19-0463-29180642-Departmental Violation
19-0463,,latino,male,Verbal Abuse,Sustained Finding,Pending,3500 35TH DISTRICT,35,13173734,19-0463-13173734,19-0463-13173734-Verbal Abuse
19-0463,,latino,male,Physical Abuse,No Sustained Findings,Not Applicable,3500 35TH DISTRICT,35,13173734,19-0463-13173734,19-0463-13173734-Physical Abuse
19-0463,,latino,male,Departmental Violation,Sustained Finding,Pending,3500 35TH DISTRICT,35,13173734,19-0463-13173734,19-0463-13173734-Departmental Violation
19-0463,,black,male,Verbal Abuse,Sustained Finding,Pending,3500 35TH DISTRICT,35,29180642,19-0463-29180642,19-0463-29180642-Verbal Abuse
19-0463,,black,male,Departmental Violation,Sustained Finding,Pending,3500 35TH DISTRICT,35,29180642,19-0463-29180642,19-0463-29180642-Departmental Violation
19-0463,,black,male,Physical Abuse,No Sustained Findings,Not Applicable,3500 35TH DISTRICT,35,29180642,19-0463-29180642,19-0463-29180642-Physical Abuse
19-0464,,white,male,Investigation OnGoing,Pending,Pending,2600 26TH DISTRICT,26,99513399,19-0464-99513399,19-0464-99513399-Investigation OnGoing
19-0464,,white,female,Investigation OnGoing,Pending,Pending,2600 26TH DISTRICT,26,24773065,19-0464-24773065,19-0464-24773065-Investigation OnGoing
19-0465,,white,male,Departmental Violation,Sustained Finding,Training/Counseling,3500 35TH DISTRICT,35,30769540,19-0465-30769540,19-0465-30769540-Departmental Violation
19-0465,,white,male,Departmental Violation,Sustained Finding,Training/Counseling,3500 35TH DISTRICT,35,17649118,19-0465-17649118,19-0465-17649118-Departmental Violation
19-0465,,latino,male,Departmental Violation,Sustained Finding,Pending,3500 35TH DISTRICT,35,50781137,19-0465-50781137,19-0465-50781137-Departmental Violation
19-0465,,white,male,Departmental Violation,Sustained Finding,Training/Counseling,9914 AUDITS INSPECTIONS,,79955503,19-0465-79955503,19-0465-79955503-Departmental Violation
19-0465,,white,male,Departmental Violation,Sustained Finding,Training/Counseling,3500 35TH DISTRICT,35,90811025,19-0465-90811025,19-0465-90811025-Departmental Violation
19-0465,,white,male,Departmental Violation,Sustained Finding,Training/Counseling,3500 35TH DISTRICT,35,44041883,19-0465-44041883,19-0465-44041883-Departmental Violation
19-0465,,white,female,Physical Abuse,No Sustained Findings,Not Applicable,3500 35TH DISTRICT,35,77394830,19-0465-77394830,19-0465-77394830-Physical Abuse
19-0466,,black,female,Departmental Violation,Sustained Finding,Pending,2400 24TH DISTRICT,24,36178933,19-0466-36178933,19-0466-36178933-Departmental Violation
19-0466,,black,female,Departmental Violation,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,36178933,19-0466-36178933,19-0466-36178933-Departmental Violation
19-0466,,black,female,Departmental Violation,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,36178933,19-0466-36178933,19-0466-36178933-Departmental Violation
19-0466,,black,female,Other Misconduct,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,36178933,19-0466-36178933,19-0466-36178933-Other Misconduct
19-0466,,latino,female,Other Misconduct,No Sustained Findings,Not Applicable,2400 24TH DISTRICT,24,62423040,19-0466-62423040,19-0466-62423040-Other Misconduct
19-0467,,latino,female,Harassment,Sustained Finding,Pending,1200 12TH DISTRICT,12,23087350,19-0467-23087350,19-0467-23087350-Harassment
19-0467,,latino,female,Unprofessional Conduct,Sustained Finding,Pending,1200 12TH DISTRICT,12,23087350,19-0467-23087350,19-0467-23087350-Unprofessional Conduct
19-0467,,white,male,Disciplinary Code Violation,Sustained Finding,Pending,1200 12TH DISTRICT,12,45301362,19-0467-45301362,19-0467-45301362-Disciplinary Code Violation
19-0467,,white,male,Unprofessional Conduct,No Sustained Findings,Not Applicable,1200 12TH DISTRICT,12,45301362,19-0467-45301362,19-0467-45301362-Unprofessional Conduct
19-0467,,latino,female,Harassment,Sustained Finding,Pending,1200 12TH DISTRICT,12,23087350,19-0467-23087350,19-0467-23087350-Harassment
19-0467,,white,male,Harassment,Sustained Finding,Pending,1200 12TH DISTRICT,12,45301362,19-0467-45301362,19-0467-45301362-Harassment
19-0468,,black,female,Unprofessional Conduct,No Sustained Findings,Not Applicable,2200 22ND DISTRICT,22,10119020,19-0468-10119020,19-0468-10119020-Unprofessional Conduct
19-0469,,white,male,Lack of Service,No Sustained Findings,Not Applicable,2500 25TH DISTRICT,25,44679605,19-0469-44679605,19-0469-44679605-Lack of Service
19-0470,,white,male,Investigation OnGoing,Pending,Pending,1500 15TH DISTRICT,15,22152139,19-0470-22152139,19-0470-22152139-Investigation OnGoing
19-0470,,white,female,Investigation OnGoing,Pending,Pending,1500 15TH DISTRICT,15,47664110,19-0470-47664110,19-0470-47664110-Investigation OnGoing
19-0470,,black,male,Investigation OnGoing,Pending,Pending,1500 15TH DISTRICT,15,68248025,19-0470-68248025,19-0470-68248025-Investigation OnGoing
19-0471,,black,female,Civil Rights Complaint,No Sustained Findings,Not Applicable,0300 03RD DISTRICT,03,16688844,19-0471-16688844,19-0471-16688844-Civil Rights Complaint
19-0471,,black,female,Unprofessional Conduct,No Sustained Findings,Not Applicable,0300 03RD DISTRICT,03,16688844,19-0471-16688844,19-0471-16688844-Unprofessional Conduct
19-0472,,white,female,Departmental Violation,Sustained Finding,Pending,2200 22ND DISTRICT,22,31416704,19-0472-31416704,19-0472-31416704-Departmental Violation
19-0472,,white,male,Departmental Violation,No Sustained Findings,Not Applicable,2200 22ND DISTRICT,22,56888162,19-0472-56888162,19-0472-56888162-Departmental Violation
19-0472,,white,male,Verbal Abuse,Sustained Finding,Training/Counseling,2200 22ND DISTRICT,22,56888162,19-0472-56888162,19-0472-56888162-Verbal Abuse
19-0472,,latino,male,Departmental Violation,Sustained Finding,Pending,2200 22ND DISTRICT,22,14972230,19-0472-14972230,19-0472-14972230-Departmental Violation
19-0473,,white,male,Lack of Service,No Sustained Findings,Not Applicable,1400 14TH DISTRICT,14,85412103,19-0473-85412103,19-0473-85412103-Lack of Service
19-0473,,white,male,Lack of Service,No Sustained Findings,Not Applicable,1400 14TH DISTRICT,14,15885297,19-0473-15885297,19-0473-15885297-Lack of Service
